idHabitacion,habitacion,timestamp,status
13,Estacion de revision 2,09/06/2021 14:49,Sala disponible.
6,Sala de procedimientos 1,09/06/2021 14:50,Sala disponible.
9,Sala de procedimientos 4,09/06/2021 14:53,Sala no disponible.
9,Sala de procedimientos 4,09/06/2021 14:54,Inicia limpieza.
9,Sala de procedimientos 4,09/06/2021 14:59,Sala disponible.
5,Sala de imagenes 1,09/06/2021 15:01,Sala no disponible.
7,Sala de procedimientos 2,09/06/2021 15:02,Sala no disponible.
5,Sala de imagenes 1,09/06/2021 15:02,Inicia limpieza.
7,Sala de procedimientos 2,09/06/2021 15:03,Inicia limpieza.
5,Sala de imagenes 1,09/06/2021 15:03,Sala disponible.
14,Estacion de revision 3,09/06/2021 15:04,Inicia limpieza.
14,Estacion de revision 3,09/06/2021 15:05,Sala disponible.
7,Sala de procedimientos 2,09/06/2021 15:08,Sala disponible.
1,Sala de examenes 1,09/06/2021 15:12,Sala no disponible.
1,Sala de examenes 1,09/06/2021 15:13,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 15:15,Sala disponible.
5,Sala de imagenes 1,09/06/2021 15:19,Sala no disponible.
5,Sala de imagenes 1,09/06/2021 15:20,Inicia limpieza.
5,Sala de imagenes 1,09/06/2021 15:22,Sala disponible.
12,Estacion de revision 1,09/06/2021 15:23,Sala no disponible.
12,Estacion de revision 1,09/06/2021 15:24,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 15:24,Sala no disponible.
2,Sala de examenes 2,09/06/2021 15:25,Inicia limpieza.
8,Sala de procedimientos 3,09/06/2021 15:25,Sala no disponible.
8,Sala de procedimientos 3,09/06/2021 15:26,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 15:26,Sala disponible.
12,Estacion de revision 1,09/06/2021 15:26,Sala disponible.
13,Estacion de revision 2,09/06/2021 15:28,Sala no disponible.
8,Sala de procedimientos 3,09/06/2021 15:31,Sala disponible.
3,Sala de examenes 3,09/06/2021 15:32,Sala no disponible.
3,Sala de examenes 3,09/06/2021 15:32,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 15:35,Sala disponible.
5,Sala de imagenes 1,09/06/2021 15:39,Sala no disponible.
5,Sala de imagenes 1,09/06/2021 15:40,Inicia limpieza.
5,Sala de imagenes 1,09/06/2021 15:42,Sala disponible.
13,Estacion de revision 2,09/06/2021 15:43,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 15:43,Sala no disponible.
13,Estacion de revision 2,09/06/2021 15:43,Sala disponible.
6,Sala de procedimientos 1,09/06/2021 15:43,Sala no disponible.
14,Estacion de revision 3,09/06/2021 15:44,Sala no disponible.
6,Sala de procedimientos 1,09/06/2021 15:44,Inicia limpieza.
14,Estacion de revision 3,09/06/2021 15:44,Inicia limpieza.
14,Estacion de revision 3,09/06/2021 15:45,Sala disponible.
9,Sala de procedimientos 4,09/06/2021 15:46,Sala no disponible.
9,Sala de procedimientos 4,09/06/2021 15:47,Inicia limpieza.
6,Sala de procedimientos 1,09/06/2021 15:48,Sala disponible.
12,Estacion de revision 1,09/06/2021 15:48,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 15:49,Sala disponible.
9,Sala de procedimientos 4,09/06/2021 15:52,Sala disponible.
5,Sala de imagenes 1,09/06/2021 15:56,Sala no disponible.
5,Sala de imagenes 1,09/06/2021 15:57,Inicia limpieza.
5,Sala de imagenes 1,09/06/2021 15:58,Sala disponible.
12,Estacion de revision 1,09/06/2021 16:02,Sala no disponible.
12,Estacion de revision 1,09/06/2021 16:03,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 16:04,Sala disponible.
7,Sala de procedimientos 2,09/06/2021 16:07,Sala no disponible.
1,Sala de examenes 1,09/06/2021 16:08,Sala no disponible.
7,Sala de procedimientos 2,09/06/2021 16:08,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 16:08,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 16:10,Sala disponible.
5,Sala de imagenes 1,09/06/2021 16:12,Sala no disponible.
7,Sala de procedimientos 2,09/06/2021 16:12,Sala disponible.
5,Sala de imagenes 1,09/06/2021 16:13,Inicia limpieza.
5,Sala de imagenes 1,09/06/2021 16:15,Sala disponible.
8,Sala de procedimientos 3,09/06/2021 16:15,Sala no disponible.
8,Sala de procedimientos 3,09/06/2021 16:16,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 16:17,Sala no disponible.
2,Sala de examenes 2,09/06/2021 16:17,Sala no disponible.
2,Sala de examenes 2,09/06/2021 16:17,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 16:19,Sala disponible.
8,Sala de procedimientos 3,09/06/2021 16:19,Sala disponible.
12,Estacion de revision 1,09/06/2021 16:19,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 16:20,Sala disponible.
4,Sala de examenes 4,09/06/2021 16:25,Sala no disponible.
3,Sala de examenes 3,09/06/2021 16:25,Sala no disponible.
4,Sala de examenes 4,09/06/2021 16:26,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 16:26,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 16:28,Sala disponible.
4,Sala de examenes 4,09/06/2021 16:28,Sala disponible.
1,Sala de examenes 1,09/06/2021 16:30,Sala no disponible.
12,Estacion de revision 1,09/06/2021 16:31,Sala no disponible.
1,Sala de examenes 1,09/06/2021 16:31,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 16:31,Inicia limpieza.
9,Sala de procedimientos 4,09/06/2021 16:31,Sala no disponible.
12,Estacion de revision 1,09/06/2021 16:32,Sala disponible.
9,Sala de procedimientos 4,09/06/2021 16:32,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 16:33,Sala disponible.
9,Sala de procedimientos 4,09/06/2021 16:36,Sala disponible.
7,Sala de procedimientos 2,09/06/2021 16:41,Sala no disponible.
7,Sala de procedimientos 2,09/06/2021 16:42,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 16:43,Sala no disponible.
12,Estacion de revision 1,09/06/2021 16:44,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 16:44,Sala no disponible.
13,Estacion de revision 2,09/06/2021 16:44,Sala no disponible.
7,Sala de procedimientos 2,09/06/2021 16:44,Sala disponible.
12,Estacion de revision 1,09/06/2021 16:45,Sala disponible.
13,Estacion de revision 2,09/06/2021 16:45,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 16:45,Inicia limpieza.
13,Estacion de revision 2,09/06/2021 16:46,Sala disponible.
2,Sala de examenes 2,09/06/2021 16:47,Sala disponible.
12,Estacion de revision 1,09/06/2021 16:51,Sala no disponible.
12,Estacion de revision 1,09/06/2021 16:51,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 16:52,Sala disponible.
3,Sala de examenes 3,09/06/2021 16:54,Sala no disponible.
3,Sala de examenes 3,09/06/2021 16:54,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 16:56,Sala disponible.
12,Estacion de revision 1,09/06/2021 16:56,Sala no disponible.
12,Estacion de revision 1,09/06/2021 16:57,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 16:57,Sala disponible.
1,Sala de examenes 1,09/06/2021 16:58,Sala no disponible.
1,Sala de examenes 1,09/06/2021 16:59,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 17:03,Sala disponible.
4,Sala de examenes 4,09/06/2021 17:05,Sala no disponible.
4,Sala de examenes 4,09/06/2021 17:06,Inicia limpieza.
4,Sala de examenes 4,09/06/2021 17:08,Sala disponible.
12,Estacion de revision 1,09/06/2021 17:09,Sala no disponible.
12,Estacion de revision 1,09/06/2021 17:10,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 17:10,Sala disponible.
6,Sala de procedimientos 1,09/06/2021 17:12,Sala no disponible.
6,Sala de procedimientos 1,09/06/2021 17:13,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 17:13,Sala no disponible.
2,Sala de examenes 2,09/06/2021 17:14,Inicia limpieza.
6,Sala de procedimientos 1,09/06/2021 17:15,Sala disponible.
2,Sala de examenes 2,09/06/2021 17:15,Sala disponible.
13,Estacion de revision 2,09/06/2021 17:15,Sala no disponible.
13,Estacion de revision 2,09/06/2021 17:16,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 17:17,Sala no disponible.
12,Estacion de revision 1,09/06/2021 17:18,Sala no disponible.
13,Estacion de revision 2,09/06/2021 17:18,Sala disponible.
3,Sala de examenes 3,09/06/2021 17:19,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 17:19,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 17:20,Sala disponible.
3,Sala de examenes 3,09/06/2021 17:21,Sala disponible.
12,Estacion de revision 1,09/06/2021 17:24,Sala no disponible.
12,Estacion de revision 1,09/06/2021 17:25,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 17:25,Sala disponible.
1,Sala de examenes 1,09/06/2021 17:29,Sala no disponible.
1,Sala de examenes 1,09/06/2021 17:29,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 17:30,Sala no disponible.
1,Sala de examenes 1,09/06/2021 17:32,Sala disponible.
12,Estacion de revision 1,09/06/2021 17:32,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 17:33,Sala disponible.
2,Sala de examenes 2,09/06/2021 17:38,Sala no disponible.
2,Sala de examenes 2,09/06/2021 17:38,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 17:38,Sala no disponible.
2,Sala de examenes 2,09/06/2021 17:41,Sala disponible.
12,Estacion de revision 1,09/06/2021 17:41,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 17:42,Sala disponible.
6,Sala de procedimientos 1,09/06/2021 17:43,Sala no disponible.
6,Sala de procedimientos 1,09/06/2021 17:44,Inicia limpieza.
13,Estacion de revision 2,09/06/2021 17:44,Sala no disponible.
3,Sala de examenes 3,09/06/2021 17:46,Sala no disponible.
13,Estacion de revision 2,09/06/2021 17:48,Inicia limpieza.
13,Estacion de revision 2,09/06/2021 17:49,Sala disponible.
6,Sala de procedimientos 1,09/06/2021 17:49,Sala disponible.
3,Sala de examenes 3,09/06/2021 17:50,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 17:52,Sala disponible.
4,Sala de examenes 4,09/06/2021 17:53,Sala no disponible.
4,Sala de examenes 4,09/06/2021 17:54,Inicia limpieza.
4,Sala de examenes 4,09/06/2021 17:56,Sala disponible.
1,Sala de examenes 1,09/06/2021 18:01,Sala no disponible.
1,Sala de examenes 1,09/06/2021 18:02,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 18:04,Sala disponible.
2,Sala de examenes 2,09/06/2021 18:04,Sala no disponible.
2,Sala de examenes 2,09/06/2021 18:05,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 18:06,Sala disponible.
12,Estacion de revision 1,09/06/2021 18:26,Sala no disponible.
12,Estacion de revision 1,09/06/2021 18:27,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 18:27,Sala disponible.
12,Estacion de revision 1,09/06/2021 18:34,Sala no disponible.
12,Estacion de revision 1,09/06/2021 18:35,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 18:35,Sala disponible.
12,Estacion de revision 1,09/06/2021 18:43,Sala no disponible.
12,Estacion de revision 1,09/06/2021 18:43,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 18:44,Sala disponible.
1,Sala de examenes 1,09/06/2021 18:51,Sala no disponible.
1,Sala de examenes 1,09/06/2021 18:52,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 18:54,Sala disponible.
2,Sala de examenes 2,09/06/2021 18:58,Sala no disponible.
2,Sala de examenes 2,09/06/2021 18:59,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 19:01,Sala disponible.
3,Sala de examenes 3,09/06/2021 19:02,Sala no disponible.
3,Sala de examenes 3,09/06/2021 19:02,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 19:05,Sala disponible.
12,Estacion de revision 1,09/06/2021 19:16,Sala no disponible.
12,Estacion de revision 1,09/06/2021 19:16,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 19:17,Sala disponible.
12,Estacion de revision 1,09/06/2021 19:21,Sala no disponible.
12,Estacion de revision 1,09/06/2021 19:22,Inicia limpieza.
13,Estacion de revision 2,09/06/2021 19:22,Sala no disponible.
12,Estacion de revision 1,09/06/2021 19:22,Sala disponible.
13,Estacion de revision 2,09/06/2021 19:22,Inicia limpieza.
13,Estacion de revision 2,09/06/2021 19:23,Sala disponible.
14,Estacion de revision 3,09/06/2021 19:25,Sala no disponible.
14,Estacion de revision 3,09/06/2021 19:25,Inicia limpieza.
14,Estacion de revision 3,09/06/2021 19:25,Sala disponible.
5,Sala de imagenes 1,09/06/2021 19:31,Sala no disponible.
5,Sala de imagenes 1,09/06/2021 19:33,Inicia limpieza.
5,Sala de imagenes 1,09/06/2021 19:34,Sala disponible.
2,Sala de examenes 2,09/06/2021 19:39,Sala no disponible.
3,Sala de examenes 3,09/06/2021 19:39,Sala no disponible.
2,Sala de examenes 2,09/06/2021 19:39,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 19:39,Inicia limpieza.
3,Sala de examenes 3,09/06/2021 19:41,Sala disponible.
2,Sala de examenes 2,09/06/2021 19:42,Sala disponible.
1,Sala de examenes 1,09/06/2021 19:44,Sala no disponible.
1,Sala de examenes 1,09/06/2021 19:45,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 19:48,Sala disponible.
13,Estacion de revision 2,09/06/2021 19:48,Sala no disponible.
12,Estacion de revision 1,09/06/2021 19:49,Sala no disponible.
13,Estacion de revision 2,09/06/2021 19:49,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 19:49,Inicia limpieza.
13,Estacion de revision 2,09/06/2021 19:49,Sala disponible.
12,Estacion de revision 1,09/06/2021 19:49,Sala disponible.
12,Estacion de revision 1,09/06/2021 20:02,Sala no disponible.
12,Estacion de revision 1,09/06/2021 20:03,Inicia limpieza.
5,Sala de imagenes 1,09/06/2021 20:03,Sala no disponible.
12,Estacion de revision 1,09/06/2021 20:03,Sala disponible.
5,Sala de imagenes 1,09/06/2021 20:04,Inicia limpieza.
5,Sala de imagenes 1,09/06/2021 20:05,Sala disponible.
6,Sala de procedimientos 1,09/06/2021 20:06,Sala no disponible.
6,Sala de procedimientos 1,09/06/2021 20:07,Inicia limpieza.
6,Sala de procedimientos 1,09/06/2021 20:11,Sala disponible.
1,Sala de examenes 1,09/06/2021 20:11,Sala no disponible.
1,Sala de examenes 1,09/06/2021 20:12,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 20:14,Sala disponible.
7,Sala de procedimientos 2,09/06/2021 20:20,Sala no disponible.
7,Sala de procedimientos 2,09/06/2021 20:21,Inicia limpieza.
7,Sala de procedimientos 2,09/06/2021 20:22,Sala disponible.
2,Sala de examenes 2,09/06/2021 20:23,Sala no disponible.
2,Sala de examenes 2,09/06/2021 20:23,Inicia limpieza.
2,Sala de examenes 2,09/06/2021 20:26,Sala disponible.
12,Estacion de revision 1,09/06/2021 20:52,Sala no disponible.
12,Estacion de revision 1,09/06/2021 20:52,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 20:54,Sala disponible.
13,Estacion de revision 2,09/06/2021 20:57,Sala no disponible.
13,Estacion de revision 2,09/06/2021 20:58,Inicia limpieza.
13,Estacion de revision 2,09/06/2021 20:58,Sala disponible.
12,Estacion de revision 1,09/06/2021 21:03,Sala no disponible.
12,Estacion de revision 1,09/06/2021 21:04,Inicia limpieza.
12,Estacion de revision 1,09/06/2021 21:04,Sala disponible.
6,Sala de procedimientos 1,09/06/2021 21:13,Sala no disponible.
6,Sala de procedimientos 1,09/06/2021 21:14,Inicia limpieza.
1,Sala de examenes 1,09/06/2021 21:18,Sala no disponible.
1,Sala de examenes 1,09/06/2021 21:19,Inicia limpieza.
6,Sala de procedimientos 1,09/06/2021 21:19,Sala disponible.
1,Sala de examenes 1,09/06/2021 21:22,Sala disponible.
7,Sala de procedimientos 2,09/06/2021 22:14,Sala no disponible.
7,Sala de procedimientos 2,09/06/2021 22:15,Inicia limpieza.
7,Sala de procedimientos 2,09/06/2021 22:17,Sala disponible.
12,Estacion de revision 1,10/06/2021 07:12,Sala no disponible.
12,Estacion de revision 1,10/06/2021 07:13,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 07:15,Sala disponible.
13,Estacion de revision 2,10/06/2021 07:20,Sala no disponible.
13,Estacion de revision 2,10/06/2021 07:20,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 07:20,Sala no disponible.
12,Estacion de revision 1,10/06/2021 07:21,Inicia limpieza.
13,Estacion de revision 2,10/06/2021 07:21,Sala disponible.
12,Estacion de revision 1,10/06/2021 07:23,Sala disponible.
14,Estacion de revision 3,10/06/2021 07:24,Sala no disponible.
14,Estacion de revision 3,10/06/2021 07:25,Inicia limpieza.
14,Estacion de revision 3,10/06/2021 07:25,Sala disponible.
15,Estacion de revision 4,10/06/2021 07:26,Sala no disponible.
13,Estacion de revision 2,10/06/2021 07:27,Sala no disponible.
12,Estacion de revision 1,10/06/2021 07:31,Sala no disponible.
15,Estacion de revision 4,10/06/2021 07:32,Inicia limpieza.
15,Estacion de revision 4,10/06/2021 07:33,Sala disponible.
13,Estacion de revision 2,10/06/2021 07:33,Inicia limpieza.
6,Sala de procedimientos 1,10/06/2021 07:35,Sala no disponible.
13,Estacion de revision 2,10/06/2021 07:35,Sala disponible.
12,Estacion de revision 1,10/06/2021 07:36,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 07:36,Sala disponible.
6,Sala de procedimientos 1,10/06/2021 07:37,Inicia limpieza.
6,Sala de procedimientos 1,10/06/2021 07:42,Sala disponible.
2,Sala de examenes 2,10/06/2021 07:42,Sala no disponible.
2,Sala de examenes 2,10/06/2021 07:44,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 07:45,Sala no disponible.
13,Estacion de revision 2,10/06/2021 07:46,Sala no disponible.
2,Sala de examenes 2,10/06/2021 07:47,Sala disponible.
7,Sala de procedimientos 2,10/06/2021 07:47,Sala no disponible.
1,Sala de examenes 1,10/06/2021 07:47,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 07:49,Sala disponible.
13,Estacion de revision 2,10/06/2021 07:49,Inicia limpieza.
7,Sala de procedimientos 2,10/06/2021 07:51,Inicia limpieza.
13,Estacion de revision 2,10/06/2021 07:52,Sala disponible.
12,Estacion de revision 1,10/06/2021 07:54,Sala no disponible.
7,Sala de procedimientos 2,10/06/2021 07:56,Sala disponible.
12,Estacion de revision 1,10/06/2021 07:57,Inicia limpieza.
14,Estacion de revision 3,10/06/2021 07:57,Sala no disponible.
12,Estacion de revision 1,10/06/2021 07:58,Sala disponible.
9,Sala de procedimientos 4,10/06/2021 08:03,Sala no disponible.
9,Sala de procedimientos 4,10/06/2021 08:04,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 08:04,Sala no disponible.
12,Estacion de revision 1,10/06/2021 08:05,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 08:06,Sala disponible.
6,Sala de procedimientos 1,10/06/2021 08:08,Sala no disponible.
9,Sala de procedimientos 4,10/06/2021 08:09,Sala disponible.
6,Sala de procedimientos 1,10/06/2021 08:09,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 08:10,Sala no disponible.
14,Estacion de revision 3,10/06/2021 08:14,Inicia limpieza.
14,Estacion de revision 3,10/06/2021 08:15,Sala disponible.
6,Sala de procedimientos 1,10/06/2021 08:15,Sala disponible.
12,Estacion de revision 1,10/06/2021 08:15,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 08:16,Sala disponible.
1,Sala de examenes 1,10/06/2021 08:20,Sala no disponible.
1,Sala de examenes 1,10/06/2021 08:20,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 08:22,Sala no disponible.
1,Sala de examenes 1,10/06/2021 08:23,Sala disponible.
12,Estacion de revision 1,10/06/2021 08:24,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 08:26,Sala disponible.
13,Estacion de revision 2,10/06/2021 08:28,Sala no disponible.
12,Estacion de revision 1,10/06/2021 08:29,Sala no disponible.
2,Sala de examenes 2,10/06/2021 08:34,Sala no disponible.
13,Estacion de revision 2,10/06/2021 08:40,Inicia limpieza.
13,Estacion de revision 2,10/06/2021 08:41,Sala disponible.
12,Estacion de revision 1,10/06/2021 08:41,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 08:42,Sala disponible.
2,Sala de examenes 2,10/06/2021 08:42,Inicia limpieza.
6,Sala de procedimientos 1,10/06/2021 08:44,Sala no disponible.
2,Sala de examenes 2,10/06/2021 08:44,Sala disponible.
8,Sala de procedimientos 3,10/06/2021 08:45,Sala no disponible.
6,Sala de procedimientos 1,10/06/2021 08:46,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 08:49,Sala no disponible.
6,Sala de procedimientos 1,10/06/2021 08:51,Sala disponible.
15,Estacion de revision 4,10/06/2021 08:51,Sala no disponible.
8,Sala de procedimientos 3,10/06/2021 08:52,Inicia limpieza.
3,Sala de examenes 3,10/06/2021 08:52,Sala no disponible.
1,Sala de examenes 1,10/06/2021 08:52,Inicia limpieza.
8,Sala de procedimientos 3,10/06/2021 08:54,Sala disponible.
15,Estacion de revision 4,10/06/2021 08:54,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 08:55,Sala disponible.
15,Estacion de revision 4,10/06/2021 08:55,Sala disponible.
3,Sala de examenes 3,10/06/2021 08:55,Inicia limpieza.
3,Sala de examenes 3,10/06/2021 08:57,Sala disponible.
12,Estacion de revision 1,10/06/2021 09:00,Sala no disponible.
1,Sala de examenes 1,10/06/2021 09:01,Sala no disponible.
13,Estacion de revision 2,10/06/2021 09:01,Sala no disponible.
12,Estacion de revision 1,10/06/2021 09:01,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 09:02,Sala disponible.
13,Estacion de revision 2,10/06/2021 09:03,Inicia limpieza.
13,Estacion de revision 2,10/06/2021 09:05,Sala disponible.
1,Sala de examenes 1,10/06/2021 09:05,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 09:07,Sala disponible.
2,Sala de examenes 2,10/06/2021 09:08,Sala no disponible.
2,Sala de examenes 2,10/06/2021 09:09,Inicia limpieza.
2,Sala de examenes 2,10/06/2021 09:11,Sala disponible.
12,Estacion de revision 1,10/06/2021 09:11,Sala no disponible.
12,Estacion de revision 1,10/06/2021 09:11,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 09:12,Sala disponible.
3,Sala de examenes 3,10/06/2021 09:15,Sala no disponible.
3,Sala de examenes 3,10/06/2021 09:15,Inicia limpieza.
3,Sala de examenes 3,10/06/2021 09:20,Sala disponible.
4,Sala de examenes 4,10/06/2021 09:21,Sala no disponible.
4,Sala de examenes 4,10/06/2021 09:21,Inicia limpieza.
6,Sala de procedimientos 1,10/06/2021 09:22,Sala no disponible.
7,Sala de procedimientos 2,10/06/2021 09:22,Sala no disponible.
6,Sala de procedimientos 1,10/06/2021 09:23,Inicia limpieza.
4,Sala de examenes 4,10/06/2021 09:23,Sala disponible.
7,Sala de procedimientos 2,10/06/2021 09:24,Inicia limpieza.
7,Sala de procedimientos 2,10/06/2021 09:26,Sala disponible.
6,Sala de procedimientos 1,10/06/2021 09:28,Sala disponible.
2,Sala de examenes 2,10/06/2021 09:29,Sala no disponible.
2,Sala de examenes 2,10/06/2021 09:30,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 09:31,Sala no disponible.
1,Sala de examenes 1,10/06/2021 09:31,Inicia limpieza.
2,Sala de examenes 2,10/06/2021 09:32,Sala disponible.
9,Sala de procedimientos 4,10/06/2021 09:34,Sala no disponible.
1,Sala de examenes 1,10/06/2021 09:34,Sala disponible.
9,Sala de procedimientos 4,10/06/2021 09:35,Inicia limpieza.
9,Sala de procedimientos 4,10/06/2021 09:37,Sala disponible.
12,Estacion de revision 1,10/06/2021 09:44,Sala no disponible.
12,Estacion de revision 1,10/06/2021 09:45,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 09:45,Sala disponible.
13,Estacion de revision 2,10/06/2021 09:53,Sala no disponible.
13,Estacion de revision 2,10/06/2021 09:53,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 09:53,Sala no disponible.
12,Estacion de revision 1,10/06/2021 09:54,Inicia limpieza.
13,Estacion de revision 2,10/06/2021 09:54,Sala disponible.
12,Estacion de revision 1,10/06/2021 09:55,Sala disponible.
3,Sala de examenes 3,10/06/2021 09:56,Sala no disponible.
3,Sala de examenes 3,10/06/2021 09:57,Inicia limpieza.
3,Sala de examenes 3,10/06/2021 09:59,Sala disponible.
12,Estacion de revision 1,10/06/2021 10:01,Sala no disponible.
12,Estacion de revision 1,10/06/2021 10:02,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 10:03,Sala disponible.
1,Sala de examenes 1,10/06/2021 10:04,Sala no disponible.
1,Sala de examenes 1,10/06/2021 10:05,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 10:08,Sala disponible.
12,Estacion de revision 1,10/06/2021 10:14,Sala no disponible.
12,Estacion de revision 1,10/06/2021 10:15,Inicia limpieza.
3,Sala de examenes 3,10/06/2021 10:17,Sala no disponible.
12,Estacion de revision 1,10/06/2021 10:17,Sala disponible.
3,Sala de examenes 3,10/06/2021 10:17,Inicia limpieza.
2,Sala de examenes 2,10/06/2021 10:17,Sala no disponible.
2,Sala de examenes 2,10/06/2021 10:18,Inicia limpieza.
2,Sala de examenes 2,10/06/2021 10:20,Sala disponible.
3,Sala de examenes 3,10/06/2021 10:21,Sala disponible.
13,Estacion de revision 2,10/06/2021 10:21,Sala no disponible.
13,Estacion de revision 2,10/06/2021 10:22,Inicia limpieza.
13,Estacion de revision 2,10/06/2021 10:22,Sala disponible.
12,Estacion de revision 1,10/06/2021 10:31,Sala no disponible.
12,Estacion de revision 1,10/06/2021 10:32,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 10:32,Sala disponible.
12,Estacion de revision 1,10/06/2021 10:45,Sala no disponible.
6,Sala de procedimientos 1,10/06/2021 10:45,Sala no disponible.
12,Estacion de revision 1,10/06/2021 10:46,Inicia limpieza.
6,Sala de procedimientos 1,10/06/2021 10:46,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 10:47,Sala disponible.
1,Sala de examenes 1,10/06/2021 10:48,Sala no disponible.
1,Sala de examenes 1,10/06/2021 10:48,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 10:51,Sala disponible.
6,Sala de procedimientos 1,10/06/2021 10:52,Sala disponible.
3,Sala de examenes 3,10/06/2021 10:59,Sala no disponible.
3,Sala de examenes 3,10/06/2021 11:00,Inicia limpieza.
3,Sala de examenes 3,10/06/2021 11:02,Sala disponible.
2,Sala de examenes 2,10/06/2021 11:05,Sala no disponible.
2,Sala de examenes 2,10/06/2021 11:05,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 11:07,Sala no disponible.
2,Sala de examenes 2,10/06/2021 11:08,Sala disponible.
13,Estacion de revision 2,10/06/2021 11:08,Sala no disponible.
12,Estacion de revision 1,10/06/2021 11:08,Inicia limpieza.
12,Estacion de revision 1,10/06/2021 11:09,Sala disponible.
1,Sala de examenes 1,10/06/2021 11:10,Sala no disponible.
1,Sala de examenes 1,10/06/2021 11:11,Inicia limpieza.
1,Sala de examenes 1,10/06/2021 11:13,Sala disponible.
13,Estacion de revision 2,10/06/2021 11:13,Inicia limpieza.
13,Estacion de revision 2,10/06/2021 11:14,Sala disponible.
4,Sala de examenes 4,10/06/2021 11:16,Sala no disponible.
4,Sala de examenes 4,10/06/2021 11:16,Inicia limpieza.
4,Sala de examenes 4,10/06/2021 11:19,Sala disponible.
3,Sala de examenes 3,10/06/2021 11:23,Sala no disponible.
